instance,nodes,solved,done_reason,makespan,lowerbound
J3016_1.RCP,32,1,search_exhausted,51,51
J3016_10.RCP,32,1,search_exhausted,51,51
J3016_2.RCP,32,1,search_exhausted,48,48
J3016_3.RCP,32,1,search_exhausted,36,36
J3016_4.RCP,32,1,search_exhausted,47,47
J3016_5.RCP,32,1,search_exhausted,51,51
J3016_6.RCP,32,1,search_exhausted,51,51
J3016_7.RCP,32,1,search_exhausted,34,34
J3016_8.RCP,32,1,search_exhausted,44,44
J3016_9.RCP,32,1,search_exhausted,44,44
J3017_1.RCP,45333,0,time_limit,66,45
J3017_10.RCP,852,1,search_exhausted,66,66
J3017_2.RCP,12639,1,search_exhausted,68,68
J3017_3.RCP,32,1,search_exhausted,60,60
J3017_4.RCP,6744,1,search_exhausted,49,49
J3017_5.RCP,49637,0,time_limit,47,35
J3017_6.RCP,59,1,search_exhausted,63,63
J3017_7.RCP,38582,1,search_exhausted,57,57
J3017_8.RCP,19789,1,search_exhausted,61,61
J3017_9.RCP,21075,1,search_exhausted,48,48
J3018_1.RCP,7581,1,search_exhausted,53,53
J3018_10.RCP,44286,0,time_limit,49,41
J3018_2.RCP,5635,1,search_exhausted,55,55
J3018_3.RCP,2467,1,search_exhausted,56,56
J3018_4.RCP,113,1,search_exhausted,70,70
J3018_5.RCP,6215,1,search_exhausted,52,52
J3018_6.RCP,24705,1,search_exhausted,62,62
J3018_7.RCP,9886,1,search_exhausted,48,48
J3018_8.RCP,5230,1,search_exhausted,52,52
J3018_9.RCP,1953,1,search_exhausted,47,47
J3019_1.RCP,45314,1,search_exhausted,40,40
J3019_10.RCP,10765,1,search_exhausted,47,47
J3019_2.RCP,32,1,search_exhausted,58,58
J3019_3.RCP,72,1,search_exhausted,83,83
J3019_4.RCP,17266,1,search_exhausted,39,39
J3019_5.RCP,12303,1,search_exhausted,48,48
J3019_6.RCP,6616,1,search_exhausted,49,49
J3019_7.RCP,11815,1,search_exhausted,57,57
J3019_8.RCP,317,1,search_exhausted,55,55
J3019_9.RCP,2892,1,search_exhausted,38,38
J301_1.RCP,49890,0,time_limit,50,38
J301_10.RCP,41848,0,time_limit,45,37
J301_2.RCP,43191,0,time_limit,47,42
J301_3.RCP,48880,0,time_limit,47,43
J301_4.RCP,39713,0,time_limit,81,55
J301_5.RCP,48211,0,time_limit,41,31
J301_6.RCP,51227,0,time_limit,48,38
J301_7.RCP,801,1,search_exhausted,60,60
J301_8.RCP,44706,0,time_limit,55,53
J301_9.RCP,38388,0,time_limit,50,42
J3020_1.RCP,32,1,search_exhausted,57,57
J3020_10.RCP,32,1,search_exhausted,37,37
J3020_2.RCP,32,1,search_exhausted,70,70
J3020_3.RCP,32,1,search_exhausted,49,49
J3020_4.RCP,32,1,search_exhausted,43,43
J3020_5.RCP,32,1,search_exhausted,61,61
J3020_6.RCP,32,1,search_exhausted,51,51
J3020_7.RCP,32,1,search_exhausted,42,42
J3020_8.RCP,32,1,search_exhausted,51,51
J3020_9.RCP,32,1,search_exhausted,41,41
J3021_1.RCP,61522,0,time_limit,89,60
J3021_10.RCP,48629,0,time_limit,72,54
J3021_2.RCP,55380,0,time_limit,61,42
J3021_3.RCP,54290,0,time_limit,76,60
J3021_4.RCP,52399,0,time_limit,71,52
J3021_5.RCP,44766,0,time_limit,62,43
J3021_6.RCP,55253,0,time_limit,80,53
J3021_7.RCP,54273,0,time_limit,73,53
J3021_8.RCP,49356,0,time_limit,65,48
J3021_9.RCP,51389,0,time_limit,70,43
J3022_1.RCP,12259,1,search_exhausted,42,42
J3022_10.RCP,48183,0,time_limit,57,52
J3022_2.RCP,5194,1,search_exhausted,45,45
J3022_3.RCP,20620,1,search_exhausted,63,63
J3022_4.RCP,33087,1,search_exhausted,42,42
J3022_5.RCP,43018,0,time_limit,52,46
J3022_6.RCP,51276,0,time_limit,59,45
J3022_7.RCP,51379,0,time_limit,60,55
J3022_8.RCP,51088,0,time_limit,57,50
J3022_9.RCP,225,1,search_exhausted,76,76
J3023_1.RCP,32,1,search_exhausted,63,63
J3023_10.RCP,32,1,search_exhausted,61,61
J3023_2.RCP,47,1,search_exhausted,53,53
J3023_3.RCP,147,1,search_exhausted,46,46
J3023_4.RCP,7185,1,search_exhausted,65,65
J3023_5.RCP,10635,1,search_exhausted,52,52
J3023_6.RCP,37936,1,search_exhausted,48,48
J3023_7.RCP,15214,1,search_exhausted,60,60
J3023_8.RCP,32,1,search_exhausted,48,48
J3023_9.RCP,10298,1,search_exhausted,63,63
J3024_1.RCP,32,1,search_exhausted,53,53
J3024_10.RCP,32,1,search_exhausted,53,53
J3024_2.RCP,32,1,search_exhausted,58,58
J3024_3.RCP,32,1,search_exhausted,69,69
J3024_4.RCP,32,1,search_exhausted,53,53
J3024_5.RCP,32,1,search_exhausted,51,51
J3024_6.RCP,32,1,search_exhausted,56,56
J3024_7.RCP,32,1,search_exhausted,44,44
J3024_8.RCP,32,1,search_exhausted,38,38
J3024_9.RCP,32,1,search_exhausted,43,43
J3025_1.RCP,58977,0,time_limit,103,63
J3025_10.RCP,57374,0,time_limit,60,47
J3025_2.RCP,62629,0,time_limit,80,43
J3025_3.RCP,59949,0,time_limit,93,44
J3025_4.RCP,55347,0,time_limit,93,48
J3025_5.RCP,63054,0,time_limit,81,45
J3025_6.RCP,53093,0,time_limit,66,41
J3025_7.RCP,65651,0,time_limit,100,59
J3025_8.RCP,58984,0,time_limit,76,38
J3025_9.RCP,59067,0,time_limit,88,50
J3026_1.RCP,55141,0,time_limit,61,59
J3026_10.RCP,43858,0,time_limit,49,47
J3026_2.RCP,32,1,search_exhausted,40,40
J3026_3.RCP,333,1,search_exhausted,58,58
J3026_4.RCP,65,1,search_exhausted,62,62
J3026_5.RCP,53930,0,time_limit,74,64
J3026_6.RCP,51489,1,search_exhausted,53,53
J3026_7.RCP,36811,1,search_exhausted,56,56
J3026_8.RCP,53003,0,time_limit,66,63
J3026_9.RCP,46206,0,time_limit,47,41
J3027_1.RCP,1069,1,search_exhausted,43,43
J3027_10.RCP,32,1,search_exhausted,62,62
J3027_2.RCP,32,1,search_exhausted,58,58
J3027_3.RCP,68,1,search_exhausted,60,60
J3027_4.RCP,460,1,search_exhausted,64,64
J3027_5.RCP,1871,1,search_exhausted,49,49
J3027_6.RCP,306,1,search_exhausted,59,59
J3027_7.RCP,35741,1,search_exhausted,49,49
J3027_8.RCP,174,1,search_exhausted,66,66
J3027_9.RCP,112,1,search_exhausted,55,55
J3028_1.RCP,32,1,search_exhausted,69,69
J3028_10.RCP,32,1,search_exhausted,59,59
J3028_2.RCP,32,1,search_exhausted,57,57
J3028_3.RCP,32,1,search_exhausted,40,40
J3028_4.RCP,32,1,search_exhausted,49,49
J3028_5.RCP,32,1,search_exhausted,73,73
J3028_6.RCP,32,1,search_exhausted,55,55
J3028_7.RCP,32,1,search_exhausted,48,48
J3028_8.RCP,32,1,search_exhausted,53,53
J3028_9.RCP,32,1,search_exhausted,62,62
J3029_1.RCP,54509,0,time_limit,92,62
J3029_10.RCP,51952,0,time_limit,80,51
J3029_2.RCP,59641,0,time_limit,105,55
J3029_3.RCP,55596,0,time_limit,82,45
J3029_4.RCP,65949,0,time_limit,114,54
J3029_5.RCP,49694,0,time_limit,121,53
J3029_6.RCP,57442,0,time_limit,104,43
J3029_7.RCP,55920,0,time_limit,80,41
J3029_8.RCP,48964,0,time_limit,92,50
J3029_9.RCP,54089,0,time_limit,114,52
J302_1.RCP,40826,0,time_limit,38,34
J302_10.RCP,42016,0,time_limit,45,41
J302_2.RCP,39167,0,time_limit,51,46
J302_3.RCP,280,1,search_exhausted,43,43
J302_4.RCP,32750,1,search_exhausted,43,43
J302_5.RCP,968,1,search_exhausted,51,51
J302_6.RCP,32,1,search_exhausted,47,47
J302_7.RCP,70,1,search_exhausted,47,47
J302_8.RCP,39104,0,time_limit,54,50
J302_9.RCP,28829,1,search_exhausted,54,54
J3030_1.RCP,51160,0,time_limit,53,40
J3030_10.RCP,51397,0,time_limit,56,43
J3030_2.RCP,55394,0,time_limit,72,65
J3030_3.RCP,51044,0,time_limit,57,53
J3030_4.RCP,53947,0,time_limit,54,50
J3030_5.RCP,51549,0,time_limit,54,52
J3030_6.RCP,53944,0,time_limit,66,54
J3030_7.RCP,54532,0,time_limit,68,63
J3030_8.RCP,47066,0,time_limit,47,40
J3030_9.RCP,46889,0,time_limit,46,44
J3031_1.RCP,32,1,search_exhausted,43,43
J3031_10.RCP,49660,0,time_limit,56,49
J3031_2.RCP,32,1,search_exhausted,63,63
J3031_3.RCP,222,1,search_exhausted,58,58
J3031_4.RCP,32,1,search_exhausted,50,50
J3031_5.RCP,56952,0,time_limit,54,48
J3031_6.RCP,462,1,search_exhausted,53,53
J3031_7.RCP,373,1,search_exhausted,61,61
J3031_8.RCP,209,1,search_exhausted,58,58
J3031_9.RCP,50099,0,time_limit,51,46
J3032_1.RCP,32,1,search_exhausted,61,61
J3032_10.RCP,32,1,search_exhausted,51,51
J3032_2.RCP,32,1,search_exhausted,60,60
J3032_3.RCP,32,1,search_exhausted,57,57
J3032_4.RCP,32,1,search_exhausted,68,68
J3032_5.RCP,32,1,search_exhausted,54,54
J3032_6.RCP,32,1,search_exhausted,44,44
J3032_7.RCP,32,1,search_exhausted,35,35
J3032_8.RCP,32,1,search_exhausted,54,54
J3032_9.RCP,32,1,search_exhausted,65,65
J3033_1.RCP,5829,1,search_exhausted,65,65
J3033_10.RCP,124,1,search_exhausted,53,53
J3033_2.RCP,7702,1,search_exhausted,60,60
J3033_3.RCP,22840,1,search_exhausted,55,55
J3033_4.RCP,5337,1,search_exhausted,77,77
J3033_5.RCP,6455,1,search_exhausted,53,53
J3033_6.RCP,866,1,search_exhausted,59,59
J3033_7.RCP,101,1,search_exhausted,58,58
J3033_8.RCP,24363,1,search_exhausted,61,61
J3033_9.RCP,19708,1,search_exhausted,65,65
J3034_1.RCP,5927,1,search_exhausted,68,68
J3034_10.RCP,287,1,search_exhausted,47,47
J3034_2.RCP,425,1,search_exhausted,44,44
J3034_3.RCP,687,1,search_exhausted,69,69
J3034_4.RCP,61,1,search_exhausted,67,67
J3034_5.RCP,3324,1,search_exhausted,63,63
J3034_6.RCP,1814,1,search_exhausted,52,52
J3034_7.RCP,10481,1,search_exhausted,58,58
J3034_8.RCP,2038,1,search_exhausted,58,58
J3034_9.RCP,32,1,search_exhausted,60,60
J3035_1.RCP,78,1,search_exhausted,57,57
J3035_10.RCP,1735,1,search_exhausted,59,59
J3035_2.RCP,32,1,search_exhausted,53,53
J3035_3.RCP,82,1,search_exhausted,60,60
J3035_4.RCP,6973,1,search_exhausted,50,50
J3035_5.RCP,162,1,search_exhausted,60,60
J3035_6.RCP,398,1,search_exhausted,58,58
J3035_7.RCP,164,1,search_exhausted,61,61
J3035_8.RCP,32,1,search_exhausted,63,63
J3035_9.RCP,842,1,search_exhausted,59,59
J3036_1.RCP,32,1,search_exhausted,66,66
J3036_10.RCP,32,1,search_exhausted,59,59
J3036_2.RCP,32,1,search_exhausted,44,44
J3036_3.RCP,32,1,search_exhausted,61,61
J3036_4.RCP,32,1,search_exhausted,59,59
J3036_5.RCP,32,1,search_exhausted,64,64
J3036_6.RCP,32,1,search_exhausted,46,46
J3036_7.RCP,32,1,search_exhausted,56,56
J3036_8.RCP,32,1,search_exhausted,63,63
J3036_9.RCP,32,1,search_exhausted,59,59
J3037_1.RCP,60765,0,time_limit,82,46
J3037_10.RCP,62618,0,time_limit,86,60
J3037_2.RCP,54965,0,time_limit,71,49
J3037_3.RCP,51675,0,time_limit,86,52
J3037_4.RCP,56298,0,time_limit,86,62
J3037_5.RCP,54474,0,time_limit,90,59
J3037_6.RCP,61197,0,time_limit,81,50
J3037_7.RCP,56559,0,time_limit,100,54
J3037_8.RCP,57761,0,time_limit,72,57
J3037_9.RCP,50475,0,time_limit,57,46
J3038_1.RCP,2364,1,search_exhausted,48,48
J3038_10.RCP,1643,1,search_exhausted,60,60
J3038_2.RCP,25369,1,search_exhausted,54,54
J3038_3.RCP,10971,1,search_exhausted,59,59
J3038_4.RCP,873,1,search_exhausted,59,59
J3038_5.RCP,39054,1,search_exhausted,71,71
J3038_6.RCP,6904,1,search_exhausted,63,63
J3038_7.RCP,31889,1,search_exhausted,65,65
J3038_8.RCP,9079,1,search_exhausted,61,61
J3038_9.RCP,9100,1,search_exhausted,63,63
J3039_1.RCP,67,1,search_exhausted,55,55
J3039_10.RCP,3413,1,search_exhausted,60,60
J3039_2.RCP,32,1,search_exhausted,54,54
J3039_3.RCP,1195,1,search_exhausted,54,54
J3039_4.RCP,324,1,search_exhausted,53,53
J3039_5.RCP,736,1,search_exhausted,55,55
J3039_6.RCP,95,1,search_exhausted,69,69
J3039_7.RCP,13674,1,search_exhausted,56,56
J3039_8.RCP,32,1,search_exhausted,67,67
J3039_9.RCP,4469,1,search_exhausted,64,64
J303_1.RCP,151,1,search_exhausted,72,72
J303_10.RCP,24975,1,search_exhausted,59,59
J303_2.RCP,43753,0,time_limit,40,39
J303_3.RCP,32,1,search_exhausted,57,57
J303_4.RCP,32,1,search_exhausted,98,98
J303_5.RCP,43507,0,time_limit,53,46
J303_6.RCP,2561,1,search_exhausted,54,54
J303_7.RCP,32,1,search_exhausted,48,48
J303_8.RCP,32,1,search_exhausted,54,54
J303_9.RCP,43356,0,time_limit,65,60
J3040_1.RCP,32,1,search_exhausted,51,51
J3040_10.RCP,32,1,search_exhausted,51,51
J3040_2.RCP,32,1,search_exhausted,56,56
J3040_3.RCP,32,1,search_exhausted,57,57
J3040_4.RCP,32,1,search_exhausted,57,57
J3040_5.RCP,32,1,search_exhausted,65,65
J3040_6.RCP,32,1,search_exhausted,60,60
J3040_7.RCP,32,1,search_exhausted,46,46
J3040_8.RCP,32,1,search_exhausted,57,57
J3040_9.RCP,32,1,search_exhausted,64,64
J3041_1.RCP,57974,0,time_limit,101,50
J3041_10.RCP,64308,0,time_limit,121,59
J3041_2.RCP,55603,0,time_limit,99,49
J3041_3.RCP,54792,0,time_limit,101,59
J3041_4.RCP,66512,0,time_limit,92,47
J3041_5.RCP,52189,0,time_limit,114,63
J3041_6.RCP,66202,0,time_limit,108,65
J3041_7.RCP,55803,0,time_limit,109,56
J3041_8.RCP,55075,0,time_limit,91,55
J3041_9.RCP,54350,0,time_limit,101,69
J3042_1.RCP,690,1,search_exhausted,58,58
J3042_10.RCP,136,1,search_exhausted,75,75
J3042_2.RCP,48415,0,time_limit,51,47
J3042_3.RCP,52378,0,time_limit,60,54
J3042_4.RCP,51171,0,time_limit,51,42
J3042_5.RCP,582,1,search_exhausted,52,52
J3042_6.RCP,12596,1,search_exhausted,66,66
J3042_7.RCP,48473,0,time_limit,66,65
J3042_8.RCP,53354,0,time_limit,82,67
J3042_9.RCP,47545,0,time_limit,61,59
J3043_1.RCP,52467,0,time_limit,56,53
J3043_10.RCP,2344,1,search_exhausted,60,60
J3043_2.RCP,2522,1,search_exhausted,43,43
J3043_3.RCP,10356,1,search_exhausted,57,57
J3043_4.RCP,116,1,search_exhausted,67,67
J3043_5.RCP,50467,0,time_limit,64,62
J3043_6.RCP,12621,1,search_exhausted,58,58
J3043_7.RCP,174,1,search_exhausted,52,52
J3043_8.RCP,5698,1,search_exhausted,62,62
J3043_9.RCP,3809,1,search_exhausted,57,57
J3044_1.RCP,32,1,search_exhausted,50,50
J3044_10.RCP,32,1,search_exhausted,63,63
J3044_2.RCP,32,1,search_exhausted,54,54
J3044_3.RCP,32,1,search_exhausted,51,51
J3044_4.RCP,32,1,search_exhausted,57,57
J3044_5.RCP,32,1,search_exhausted,55,55
J3044_6.RCP,32,1,search_exhausted,56,56
J3044_7.RCP,32,1,search_exhausted,42,42
J3044_8.RCP,32,1,search_exhausted,49,49
J3044_9.RCP,32,1,search_exhausted,64,64
J3045_1.RCP,59467,0,time_limit,93,53
J3045_10.RCP,51587,0,time_limit,102,58
J3045_2.RCP,58066,0,time_limit,139,63
J3045_3.RCP,60474,0,time_limit,105,57
J3045_4.RCP,49080,0,time_limit,88,59
J3045_5.RCP,54863,0,time_limit,96,58
J3045_6.RCP,73488,0,time_limit,154,70
J3045_7.RCP,53302,0,time_limit,107,72
J3045_8.RCP,58621,0,time_limit,95,65
J3045_9.RCP,56112,0,time_limit,95,50
J3046_1.RCP,52042,0,time_limit,60,58
J3046_10.RCP,50414,0,time_limit,59,46
J3046_2.RCP,49541,0,time_limit,67,64
J3046_3.RCP,57636,0,time_limit,66,64
J3046_4.RCP,55792,0,time_limit,64,60
J3046_5.RCP,43961,1,search_exhausted,57,57
J3046_6.RCP,54279,0,time_limit,60,56
J3046_7.RCP,52222,0,time_limit,65,47
J3046_8.RCP,52133,0,time_limit,59,55
J3046_9.RCP,53448,0,time_limit,50,45
J3047_1.RCP,1086,1,search_exhausted,58,58
J3047_10.RCP,47394,0,time_limit,60,57
J3047_2.RCP,48,1,search_exhausted,59,59
J3047_3.RCP,851,1,search_exhausted,55,55
J3047_4.RCP,7446,1,search_exhausted,49,49
J3047_5.RCP,36631,1,search_exhausted,47,47
J3047_6.RCP,47682,0,time_limit,54,50
J3047_7.RCP,49615,0,time_limit,66,60
J3047_8.RCP,210,1,search_exhausted,48,48
J3047_9.RCP,142,1,search_exhausted,65,65
J3048_1.RCP,32,1,search_exhausted,63,63
J3048_10.RCP,32,1,search_exhausted,54,54
J3048_2.RCP,32,1,search_exhausted,54,54
J3048_3.RCP,32,1,search_exhausted,50,50
J3048_4.RCP,32,1,search_exhausted,57,57
J3048_5.RCP,32,1,search_exhausted,58,58
J3048_6.RCP,32,1,search_exhausted,58,58
J3048_7.RCP,32,1,search_exhausted,55,55
J3048_8.RCP,32,1,search_exhausted,44,44
J3048_9.RCP,32,1,search_exhausted,59,59
J304_1.RCP,32,1,search_exhausted,49,49
J304_10.RCP,32,1,search_exhausted,48,48
J304_2.RCP,32,1,search_exhausted,60,60
J304_3.RCP,32,1,search_exhausted,47,47
J304_4.RCP,32,1,search_exhausted,57,57
J304_5.RCP,32,1,search_exhausted,59,59
J304_6.RCP,32,1,search_exhausted,45,45
J304_7.RCP,32,1,search_exhausted,56,56
J304_8.RCP,32,1,search_exhausted,55,55
J304_9.RCP,32,1,search_exhausted,38,38
J305_1.RCP,50252,0,time_limit,60,41
J305_10.RCP,43971,0,time_limit,73,56
J305_2.RCP,46709,0,time_limit,83,56
J305_3.RCP,55132,0,time_limit,88,54
J305_4.RCP,45839,0,time_limit,74,43
J305_5.RCP,50286,0,time_limit,81,58
J305_6.RCP,47090,0,time_limit,68,47
J305_7.RCP,49649,0,time_limit,91,43
J305_8.RCP,47948,0,time_limit,74,53
J305_9.RCP,52805,0,time_limit,51,38
J306_1.RCP,47865,0,time_limit,60,54
J306_10.RCP,44402,0,time_limit,62,58
J306_2.RCP,43307,0,time_limit,54,50
J306_3.RCP,48076,0,time_limit,48,45
J306_4.RCP,42819,0,time_limit,42,36
J306_5.RCP,50547,0,time_limit,67,57
J306_6.RCP,43701,0,time_limit,39,35
J306_7.RCP,46789,0,time_limit,48,43
J306_8.RCP,40685,0,time_limit,40,39
J306_9.RCP,46194,0,time_limit,51,48
J307_1.RCP,32,1,search_exhausted,55,55
J307_10.RCP,47856,0,time_limit,49,43
J307_2.RCP,32,1,search_exhausted,42,42
J307_3.RCP,7892,1,search_exhausted,42,42
J307_4.RCP,32,1,search_exhausted,44,44
J307_5.RCP,49010,0,time_limit,44,41
J307_6.RCP,149,1,search_exhausted,35,35
J307_7.RCP,1511,1,search_exhausted,50,50
J307_8.RCP,24454,1,search_exhausted,44,44
J307_9.RCP,48862,1,search_exhausted,60,60
J308_1.RCP,32,1,search_exhausted,44,44
J308_10.RCP,32,1,search_exhausted,67,67
J308_2.RCP,32,1,search_exhausted,51,51
J308_3.RCP,32,1,search_exhausted,53,53
J308_4.RCP,32,1,search_exhausted,48,48
J308_5.RCP,32,1,search_exhausted,58,58
J308_6.RCP,32,1,search_exhausted,47,47
J308_7.RCP,32,1,search_exhausted,41,41
J308_8.RCP,32,1,search_exhausted,51,51
J308_9.RCP,32,1,search_exhausted,39,39
J309_1.RCP,56637,0,time_limit,97,55
J309_10.RCP,50588,0,time_limit,99,63
J309_2.RCP,56867,0,time_limit,97,45
J309_3.RCP,51679,0,time_limit,97,48
J309_4.RCP,46728,0,time_limit,75,52
J309_5.RCP,57442,0,time_limit,70,53
J309_6.RCP,61374,0,time_limit,65,47
J309_7.RCP,53134,0,time_limit,68,41
J309_8.RCP,49372,0,time_limit,101,54
J309_9.RCP,55754,0,time_limit,70,37
J6010_1.RCP,25920,0,time_limit,92,85
J6010_10.RCP,138,1,search_exhausted,73,73
J6010_2.RCP,22841,0,time_limit,77,62
J6010_3.RCP,20408,0,time_limit,77,72
J6010_4.RCP,21236,0,time_limit,84,80
J6010_5.RCP,21753,0,time_limit,95,79
J6010_6.RCP,23851,0,time_limit,84,67
J6010_7.RCP,19857,0,time_limit,86,69
J6010_8.RCP,21687,0,time_limit,85,64
J6010_9.RCP,21275,0,time_limit,84,73
J6011_1.RCP,62,1,search_exhausted,71,71
J6011_10.RCP,21921,0,time_limit,60,58
J6011_2.RCP,19266,0,time_limit,68,61
J6011_3.RCP,62,1,search_exhausted,76,76
J6011_4.RCP,24527,0,time_limit,82,69
J6011_5.RCP,16496,0,time_limit,73,65
J6011_6.RCP,20773,0,time_limit,73,70
J6011_7.RCP,62,1,search_exhausted,70,70
J6011_8.RCP,62,1,search_exhausted,69,69
J6011_9.RCP,18992,0,time_limit,64,62
J6012_1.RCP,62,1,search_exhausted,59,59
J6012_10.RCP,62,1,search_exhausted,79,79
J6012_2.RCP,62,1,search_exhausted,58,58
J6012_3.RCP,62,1,search_exhausted,75,75
J6012_4.RCP,62,1,search_exhausted,69,69
J6012_5.RCP,62,1,search_exhausted,63,63
J6012_6.RCP,62,1,search_exhausted,54,54
J6012_7.RCP,62,1,search_exhausted,71,71
J6012_8.RCP,62,1,search_exhausted,60,60
J6012_9.RCP,62,1,search_exhausted,59,59
J6013_1.RCP,33660,0,time_limit,142,69
J6013_10.RCP,29123,0,time_limit,147,63
J6013_2.RCP,29445,0,time_limit,131,66
J6013_3.RCP,30541,0,time_limit,107,57
J6013_4.RCP,26339,0,time_limit,130,62
J6013_5.RCP,28558,0,time_limit,120,53
J6013_6.RCP,27944,0,time_limit,122,61
J6013_7.RCP,25177,0,time_limit,108,54
J6013_8.RCP,28699,0,time_limit,150,69
J6013_9.RCP,26287,0,time_limit,126,67
J6014_1.RCP,24941,0,time_limit,77,59
J6014_10.RCP,25069,0,time_limit,84,67
J6014_2.RCP,23467,0,time_limit,69,65
J6014_3.RCP,27374,0,time_limit,81,61
J6014_4.RCP,30322,0,time_limit,78,65
J6014_5.RCP,26467,0,time_limit,67,59
J6014_6.RCP,28887,0,time_limit,76,65
J6014_7.RCP,20997,0,time_limit,89,69
J6014_8.RCP,62,1,search_exhausted,88,88
J6014_9.RCP,21486,0,time_limit,70,61
J6015_1.RCP,62,1,search_exhausted,84,84
J6015_10.RCP,20512,0,time_limit,65,61
J6015_2.RCP,25898,0,time_limit,91,89
J6015_3.RCP,62,1,search_exhausted,72,72
J6015_4.RCP,62,1,search_exhausted,75,75
J6015_5.RCP,27029,0,time_limit,72,70
J6015_6.RCP,17398,0,time_limit,79,76
J6015_7.RCP,18335,1,search_exhausted,64,64
J6015_8.RCP,62,1,search_exhausted,79,79
J6015_9.RCP,62,1,search_exhausted,72,72
J6016_1.RCP,62,1,search_exhausted,64,64
J6016_10.RCP,62,1,search_exhausted,68,68
J6016_2.RCP,62,1,search_exhausted,64,64
J6016_3.RCP,62,1,search_exhausted,53,53
J6016_4.RCP,62,1,search_exhausted,60,60
J6016_5.RCP,62,1,search_exhausted,66,66
J6016_6.RCP,62,1,search_exhausted,66,66
J6016_7.RCP,62,1,search_exhausted,82,82
J6016_8.RCP,62,1,search_exhausted,68,68
J6016_9.RCP,62,1,search_exhausted,54,54
J6017_1.RCP,23879,0,time_limit,104,76
J6017_10.RCP,21726,0,time_limit,92,65
J6017_2.RCP,20625,0,time_limit,77,67
J6017_3.RCP,24120,0,time_limit,101,79
J6017_4.RCP,22138,0,time_limit,73,69
J6017_5.RCP,23159,0,time_limit,65,52
J6017_6.RCP,23095,0,time_limit,78,67
J6017_7.RCP,23117,0,time_limit,111,81
J6017_8.RCP,24752,0,time_limit,99,66
J6017_9.RCP,22148,0,time_limit,92,70
J6018_1.RCP,20953,0,time_limit,81,80
J6018_10.RCP,62,1,search_exhausted,97,97
J6018_2.RCP,20589,0,time_limit,71,69
J6018_3.RCP,19578,0,time_limit,78,77
J6018_4.RCP,17854,0,time_limit,77,71
J6018_5.RCP,2295,1,search_exhausted,80,80
J6018_6.RCP,62,1,search_exhausted,61,61
